Variable,Time,Shock,Median,Lower,Upper
log(PC),6,ForeignDemand,0.0123118474709549,-0.0212126782188579,0.074170064090359
log(PC),6,GovSpending,0.0784981248802181,0.0088349981056767,0.1779553554415676
log(PC),6,IntRate,-0.0485012545709131,-0.2528640510012918,0.0418935925313782
log(PC),7,ForeignDemand,0.0059249855118691,-0.0219246094307765,0.0543359851447514
log(PC),7,GovSpending,0.052404298965667,-0.0129607943576503,0.1492740787887628
log(PC),7,IntRate,-0.0268158269828661,-0.2109046952472063,0.0425300278719278
log(PC),8,ForeignDemand,0.0037869200994268,-0.0220470694110999,0.0407410457606376
log(PC),8,GovSpending,0.0344309412141357,-0.0257117089141875,0.1259301429612742
log(PC),8,IntRate,-0.0183511240421954,-0.1779886633982711,0.0365831849297197
log(PC),9,ForeignDemand,0.0027151294193141,-0.018307660254272,0.0323301877587153
log(PC),9,GovSpending,0.0220991504824108,-0.0301124493739328,0.1070576622496817
log(PC),9,IntRate,-0.0148195910205338,-0.1539346723381021,0.0326901541763072
log(PC),10,ForeignDemand,0.002043053510709,-0.0144571929509404,0.0270280970710829
log(PC),10,GovSpending,0.013591015570679,-0.0307984978708137,0.0923057309549114
log(PC),10,IntRate,-0.0102886234269063,-0.1360592935923285,0.0285413230847921
log(PC),11,ForeignDemand,0.0013196020363713,-0.0120078259474387,0.0225381765937978
log(PC),11,GovSpending,0.008117551322409,-0.0301660375504016,0.0805188171764783
log(PC),11,IntRate,-0.0065473334607774,-0.1193627502969487,0.0257538044817917
log(PC),12,ForeignDemand,0.0011283643897016,-0.0110219821565317,0.0187352061081123
log(PC),12,GovSpending,0.0044791409287369,-0.0283699426960987,0.0708764262720424
log(PC),12,IntRate,-0.00514538613287,-0.1066588339651697,0.0232516742830712
log(PC),13,ForeignDemand,0.0008900657845492,-0.0100521189950495,0.0158712726733622
log(PC),13,GovSpending,0.0025333989528576,-0.0262207086065474,0.0621011255394779
log(PC),13,IntRate,-0.0042938719345344,-0.0930750562348678,0.0201152236592077
log(PC),14,ForeignDemand,0.0006107405035525,-0.0089860291763915,0.0136711481461465
log(PC),14,GovSpending,0.0017325216721024,-0.0241689317062905,0.0549508718781926
log(PC),14,IntRate,-0.0029928501696778,-0.07850042934081,0.0183872852657697
log(PC),15,ForeignDemand,0.0004685784697677,-0.0082019560883271,0.0108809338835703
log(PC),15,GovSpending,0.0011931877588937,-0.0207808262203316,0.0486065215795876
log(PC),15,IntRate,-0.0021561011252562,-0.0688366855968966,0.0171525401897495
log(PC),16,ForeignDemand,0.0003562979250942,-0.0074879465361541,0.0096465789642941
log(PC),16,GovSpending,0.0008511432529697,-0.0180463062581719,0.0430342783614619
log(PC),16,IntRate,-0.0015687698380899,-0.0609245059666209,0.0149804521316554
log(PC),17,ForeignDemand,0.000251748672657,-0.0069393771537243,0.0083054031335956
log(PC),17,GovSpending,0.0007876856979732,-0.0158261677849211,0.0381256277417304
log(PC),17,IntRate,-0.0012636350973376,-0.0520342570964069,0.0133356964207183
log(PC),18,ForeignDemand,0.0001562513520723,-0.0059070534638963,0.0071875900268966
log(PC),18,GovSpending,0.0007425068491096,-0.013573162153507,0.0339970846332013
log(PC),18,IntRate,-0.0010943839558269,-0.0458468787974972,0.0114008489837896
log(PC),19,ForeignDemand,8.0488163287396e-05,-0.0050932657518893,0.0066137987507471
log(PC),19,GovSpending,0.0007366899207983,-0.0119311282101474,0.0302843595409555
log(PC),19,IntRate,-0.0007773574123151,-0.0385014588322304,0.0106995008428495
log(PC),20,ForeignDemand,4.58176696004406e-05,-0.0042943028658457,0.0061634781276092
log(PC),20,GovSpending,0.0006151300097884,-0.0100390388726309,0.0277203823095352
log(PC),20,IntRate,-0.0005439100158901,-0.0324311452455557,0.0094651087776333
log(PC),21,ForeignDemand,3.596507375221268e-05,-0.0040622218927203,0.0055222454354432
log(PC),21,GovSpending,0.0005553828006405,-0.0083585199834558,0.0252195106478786
log(PC),21,IntRate,-0.0003881041860192,-0.0300834156118906,0.0080984210630106
log(PC),22,ForeignDemand,2.857107192936609e-05,-0.003566804039877,0.0045807241978937
log(PC),22,GovSpending,0.0005123919705204,-0.0070568320439434,0.0226869058792285
log(PC),22,IntRate,-0.000276742409046,-0.0250914540008977,0.0074506045689161
log(PC),23,ForeignDemand,2.484886585122603e-05,-0.0031143664058713,0.0039515513694603
log(PC),23,GovSpending,0.0004309490431922,-0.0061064544668313,0.0205035733014607
log(PC),23,IntRate,-0.0002015372780265,-0.0209408881405421,0.0068497090440931
log(PC),24,ForeignDemand,1.334497623721843e-05,-0.0024619960928299,0.0037132204271231
log(PC),24,GovSpending,0.0003754946347361,-0.005087160413297,0.0186283620455293
log(PC),24,IntRate,-0.0001560522474316,-0.0192520388390405,0.0068417924583564
log(PY),0,ForeignDemand,0.2891548685041721,0.2220268519626892,0.3585550652976509
log(PY),0,GovSpending,0.1349617070330074,0.0612323969891441,0.2099717851275735
log(PY),0,IntRate,-0.1801570685482091,-0.5062993157249374,-0.0082508000334629
log(PY),0,OilPrice,0.0159578579590877,0.0071544659396575,0.0248237669033514
log(PY),1,ForeignDemand,0.2331995367560006,0.1352157625804726,0.3416253576176393
log(PY),1,GovSpending,0.1468075680047026,0.0922244639002892,0.2001053956589762
log(PY),1,IntRate,-0.1396018557863349,-0.4012114077040217,0.0261117903491509
log(PY),1,OilPrice,0.0298090715114578,0.0132228003803809,0.0446943079020704
log(PY),2,ForeignDemand,0.1420073850035538,0.0473946619203857,0.2652525580274379
log(PY),2,GovSpending,0.1632190404699821,0.1131170429350226,0.2158964741541652
log(PY),2,IntRate,-0.1157398458851078,-0.3532780810857463,0.0260878575341413
log(PY),2,OilPrice,0.0225406567695724,0.00277870789828,0.0411026994097707
log(PY),3,ForeignDemand,0.0798366152876641,-0.0025461866929622,0.1873273909570159
log(PY),3,GovSpending,0.1459451833409954,0.1004440269049875,0.1987506098609522
log(PY),3,IntRate,-0.0901540938591775,-0.2972892037900507,0.0518988472885106
log(PY),3,OilPrice,0.0100020795583778,-0.0085239296737048,0.0297200318652684
log(PY),4,ForeignDemand,0.0424658854216244,-0.0266813646165026,0.136821171813026
log(PY),4,GovSpending,0.119565113530528,0.0767748736187569,0.1745508652783737
log(PY),4,IntRate,-0.0505899548598,-0.2469301806531109,0.0724816760092196
log(PY),4,OilPrice,0.0013543635579616,-0.0148488644840974,0.0200064707910824
log(PY),5,ForeignDemand,0.0238957033981513,-0.0324502485925215,0.0997501249498831
log(PY),5,GovSpending,0.0942120374861354,0.0511628741735165,0.1520444236884239
log(PY),5,IntRate,-0.0255029588439015,-0.2019099973251954,0.0850412028741964
log(PY),5,OilPrice,-0.0025722804954853,-0.015769088806849,0.0110899555002794
log(PY),6,ForeignDemand,0.012250334195465,-0.035586305066674,0.0728272746949762
log(PY),6,GovSpending,0.0718314389600858,0.0278944077502874,0.1317993044743949
log(PY),6,IntRate,-0.0086945270957798,-0.1558281231923126,0.0833752515021815
log(PY),6,OilPrice,-0.0033496282534291,-0.0167381774921851,0.0068267272801999
log(PY),7,ForeignDemand,0.0071570663222946,-0.0359023495480142,0.053939860418886
log(PY),7,GovSpending,0.0533467119278054,0.0102126916613144,0.1146102316171512
log(PY),7,IntRate,0.0034357844689609,-0.116501984216355,0.0812048818635196
log(PY),7,OilPrice,-0.0035692152697277,-0.0154533917909958,0.0053649311158991
log(PY),8,ForeignDemand,0.0039657890559626,-0.0339094739406869,0.0404360731687693
log(PY),8,GovSpending,0.0381407003501944,-0.0042507425588291,0.1001303843476692
log(PY),8,IntRate,0.0052924653598958,-0.0851172593260591,0.0732507990316789
log(PY),8,OilPrice,-0.0031277127584351,-0.0137917062982143,0.0047026855856586
log(PY),9,ForeignDemand,0.0021802174367328,-0.0354101911242209,0.0319907513037997
log(PY),9,GovSpending,0.0260475658655488,-0.0135166089903532,0.0878004229344822
log(PY),9,IntRate,0.0037268611168622,-0.0724139867694725,0.0694857522456008
log(PY),9,OilPrice,-0.0023103714308493,-0.0133957922994402,0.004261006677441
log(PY),10,ForeignDemand,0.0007604966830959,-0.0343499389729381,0.0262572353578706
log(PY),10,GovSpending,0.0175463864327434,-0.0179121885054165,0.0775055718928733
log(PY),10,IntRate,0.0021924259306093,-0.0654002710630191,0.0643333463901721
log(PY),10,OilPrice,-0.0019588127322586,-0.012123341510362,0.0038149857545126
log(PY),11,ForeignDemand,-0.0004654692048257,-0.0313275958097936,0.0219385204480832
log(PY),11,GovSpending,0.0111343162779773,-0.019473037580956,0.0689946217963755
log(PY),11,IntRate,0.0016946427112096,-0.0543661556983072,0.058929477984163
log(PY),11,OilPrice,-0.0015041784776622,-0.0109193469308727,0.0032431478335101
log(PY),12,ForeignDemand,-0.0005980719244367,-0.0303931804471615,0.0181696167548046
log(PY),12,GovSpending,0.0064082333688242,-0.01877938854741,0.0607838103216352
log(PY),12,IntRate,0.0006696686401754,-0.0471440678414985,0.0472161079958777
log(PY),12,OilPrice,-0.0011971665422304,-0.0100380658172473,0.003077931231606
log(PY),13,ForeignDemand,-0.0006874692288953,-0.0297123953487521,0.0151385415610128
log(PY),13,GovSpending,0.0033018326761294,-0.017030611555383,0.054320627622369
log(PY),13,IntRate,0.0003930355182158,-0.04069906578913,0.039249930062323
log(PY),13,OilPrice,-0.0009702761313249,-0.0092179271023613,0.0031229193015272
log(PY),14,ForeignDemand,-0.0008380561235581,-0.0277110036075815,0.0133364306389388
log(PY),14,GovSpending,0.001757442428375,-0.0151238758639194,0.0489720937271745
log(PY),14,IntRate,0.000367208073077,-0.0352393088150085,0.0366144545619861
log(PY),14,OilPrice,-0.0006941338341705,-0.0087772125524729,0.0023524933104177
log(PY),15,ForeignDemand,-0.0005993849084156,-0.0250803101732746,0.0109589494374661
log(PY),15,GovSpending,0.0011345857407781,-0.0130903532503895,0.0440680446586202
log(PY),15,IntRate,0.0007075670974975,-0.0290025571343289,0.0366520606621122
log(PY),15,OilPrice,-0.0006066861135204,-0.0084008845184413,0.0019629151662962
log(PY),16,ForeignDemand,-0.0003796788940273,-0.0226444516928482,0.0090604110435498
log(PY),16,GovSpending,0.0009283773383662,-0.0110346923871465,0.0397753518559393
log(PY),16,IntRate,0.0007512546792246,-0.0238982528498399,0.0352950321190786
log(PY),16,OilPrice,-0.0005341059943445,-0.0082281147266688,0.0020675798100989
log(PY),17,ForeignDemand,-0.0003914007391571,-0.0213587999795601,0.0078944429376972
log(PY),17,GovSpending,0.0009103385105262,-0.0090478908155495,0.0363513325975068
log(PY),17,IntRate,0.0012664940555096,-0.0207402328810223,0.0365814447002626
log(PY),17,OilPrice,-0.0004300821850693,-0.0076356333704844,0.0017231973199085
log(PY),18,ForeignDemand,-0.000343517495073,-0.020044056234549,0.0065229447810746
log(PY),18,GovSpending,0.0008994395165437,-0.0073058676519811,0.0331838625911869
log(PY),18,IntRate,0.001131920784886,-0.017528581693778,0.0345020116106594
log(PY),18,OilPrice,-0.0003305492773129,-0.0071165850244429,0.0013196830453573
log(PY),19,ForeignDemand,-0.0002539577970034,-0.0189416599336837,0.0055258889959663
log(PY),19,GovSpending,0.0008828440984756,-0.0058402711781143,0.0299932699629234
log(PY),19,IntRate,0.000853902460117,-0.0145117640830718,0.0324895045223852
log(PY),19,OilPrice,-0.0002725599904159,-0.0068663725225775,0.0012372407780618
log(PY),20,ForeignDemand,-0.0001968305968365,-0.0183973315922906,0.0046961648352116
log(PY),20,GovSpending,0.0008239954932128,-0.0045735205378183,0.027308804051224
log(PY),20,IntRate,0.0006276838599204,-0.0119596124107432,0.0303606274547365
log(PY),20,OilPrice,-0.0002120921434778,-0.0063530787267928,0.0011008554216843
log(PY),21,ForeignDemand,-0.0001799516344157,-0.0167490034498093,0.0041223929937982
log(PY),21,GovSpending,0.0007651450046503,-0.0035242683472982,0.0252858426097564
log(PY),21,IntRate,0.0005496717010012,-0.0098859593055552,0.0278222585043723
log(PY),21,OilPrice,-0.0001536044874619,-0.0059829111246448,0.0009641454882384
log(PY),22,ForeignDemand,-0.0001493874480754,-0.0160461190616076,0.0036141453987028
log(PY),22,GovSpending,0.0007070323458735,-0.0027634743224519,0.0237769677940328
log(PY),22,IntRate,0.0004356217634417,-0.008585655867535,0.0255643485414511
log(PY),22,OilPrice,-0.0001387987085716,-0.0053218876374432,0.0008640142070444
log(PY),23,ForeignDemand,-0.0001259615289962,-0.0144669104013909,0.0029639448171579
log(PY),23,GovSpending,0.0006261533522915,-0.002117934942665,0.0215931100083944
log(PY),23,IntRate,0.0002931208359671,-0.007738625130209,0.0246527402945072
